"Origin_city","Destination_city"
"San Jose, CA","Monroe, LA"
"Phoenix, AZ","Monroe, LA"
"Lewiston, ID","Monroe, LA"
"Bangor, ME","Naples, FL"
"Montrose, CO","Newark, NJ"
"Montrose, CO","Newark, NJ"
"Montrose, CO","Newark, NJ"
"Montrose, CO","Newark, NJ"
"Montrose, CO","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Houston, TX","Newark, NJ"
"Des Moines, IA","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Dallas, TX","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Miami, FL","Newark, NJ"
"Miami, FL","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Fargo, ND","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Austin, TX","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Fargo, ND","Newark, NJ"
"Austin, TX","Newark, NJ"
"Austin, TX","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Omaha, NE","Newark, NJ"
"Waco, TX","Newark, NJ"
"Tulsa, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Oklahoma City, OK","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Fort Lauderdale, FL","Newark, NJ"
"Salt Lake City, UT","Newark, NJ"
"West Palm Beach, FL","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Fayetteville, AR","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Hattiesburg, MS","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Little Rock, AR","Newark, NJ"
"Albuquerque, NM","Newark, NJ"
"Albuquerque, NM","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Kansas City, MO","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"San Antonio, TX","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"San Antonio, TX","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"New Orleans, LA","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"Minneapolis, MN","Newark, NJ"
"San Antonio, TX","Newark, NJ"
